,est,se
299,0.95044,0.0
300,0.94276,0.0
301,0.93975186,0.0
302,0.98682964,0.0
303,0.9372948,0.0
304,0.93047523,0.0
305,0.95273334,0.0
306,0.93621796,0.0
307,0.9329028,0.0
308,0.96511924,0.0
309,0.975922,0.0
310,0.8330418,0.0
311,0.92295444,0.0
312,0.9095593,0.0
313,0.85195786,0.0
314,0.9868132,0.0
315,0.9773386,0.0
316,0.92006654,0.0
317,0.88110924,0.0
318,0.9823435,0.0
319,0.9679852,0.0
320,0.9679657,0.0
321,0.97035635,0.0
322,0.98086566,0.0
323,0.9371032,0.0
324,0.96370196,0.0
325,0.9103796,0.0
326,0.9872883,0.0
327,0.93358946,0.0
328,0.949705,0.0
329,0.92080283,0.0
330,0.9691741,0.0
331,0.9429241,0.0
332,0.6160147,0.0
333,0.8905238,0.0
334,0.9711137,0.0
335,0.99183965,0.0
336,0.9137835,0.0
337,0.98960024,0.0
338,0.9904464,0.0
339,0.9723726,0.0
340,0.9227107,0.0
341,0.96582,0.0
342,0.91972554,0.0
343,0.638974,0.0
344,0.94835186,0.0
345,0.9883769,0.0
346,0.94119924,0.0
347,0.9463216,0.0
348,0.96383226,0.0
349,0.9201476,0.0
350,0.6531183,0.0
351,0.9884749,0.0
352,0.9599244,0.0
353,0.9752894,0.0
354,0.9640488,0.0
355,0.8647689,0.0
356,0.8828411,0.0
357,0.98368496,0.0
358,0.96674097,0.0
359,0.9900997,0.0
360,0.6549637,0.0
361,0.9850265,0.0
362,0.9834576,0.0
363,0.98195976,0.0
364,0.9332829,0.0
365,0.9010942,0.0
366,0.98941666,0.0
367,0.9614626,0.0
368,0.9262174,0.0
369,0.98596007,0.0
370,0.9695187,0.0
371,0.92293537,0.0
372,0.98877865,0.0
373,0.9270579,0.0
374,0.9244403,0.0
375,0.96103567,0.0
376,0.98802435,0.0
377,0.98791265,0.0
378,0.98028296,0.0
379,0.58290875,0.0
380,0.7019676,0.0
381,0.97738266,0.0
382,0.99116516,0.0
383,0.94584346,0.0
384,0.97255033,0.0
385,0.9658175,0.0
386,0.95827353,0.0
387,0.9450025,0.0
388,0.965871,0.0
389,0.98354787,0.0
390,0.9622338,0.0
391,0.92014027,0.0
392,0.97495455,0.0
393,0.96850884,0.0
394,0.9537202,0.0
395,0.9433696,0.0
396,0.95498705,0.0
397,0.9120107,0.0
398,0.9802921,0.0
399,0.63546866,0.0
400,0.9608375,0.0
401,0.90898615,0.0
402,0.6615917,0.0
403,0.94930357,0.0
404,0.98107386,0.0
405,0.90056825,0.0
406,0.858547,0.0
407,0.95915335,0.0
408,0.9311206,0.0
409,0.9722823,0.0
410,0.96714616,0.0
411,0.9550996,0.0
412,0.926318,0.0
413,0.88904786,0.0
414,0.8604559,0.0
415,0.9704805,0.0
416,0.8234956,0.0
417,0.9144225,0.0
418,0.90632135,0.0
419,0.91827816,0.0
420,0.8815065,0.0
421,0.9477113,0.0
422,0.96393764,0.0
423,0.98867697,0.0
424,0.9215838,0.0
425,0.9825781,0.0
426,0.92489827,0.0
427,0.9828188,0.0
428,0.98166347,0.0
429,0.98915416,0.0
430,0.9474621,0.0
431,0.9616199,0.0
432,0.6449556,0.0
433,0.9747629,0.0
434,0.6035085,0.0
435,0.9897435,0.0
436,0.69040114,0.0
437,0.9884692,0.0
438,0.9236285,0.0
439,0.9892007,0.0
440,0.839884,0.0
441,0.96351343,0.0
442,0.98067653,0.0
443,0.9551193,0.0
444,0.9630592,0.0
445,0.8502495,0.0
446,0.961132,0.0
447,0.92921144,0.0
448,0.9699332,0.0
449,0.8983771,0.0
450,0.9165018,0.0
451,0.9732089,0.0
452,0.9896944,0.0
453,0.9015411,0.0
454,0.88549745,0.0
455,0.9809003,0.0
456,0.95870006,0.0
457,0.9713442,0.0
458,0.9866362,0.0
459,0.9492657,0.0
460,0.8948509,0.0
461,0.93766826,0.0
462,0.92288464,0.0
463,0.98781526,0.0
464,0.9879665,0.0
465,0.9713923,0.0
466,0.9634645,0.0
467,0.9784058,0.0
468,0.9383141,0.0
469,0.89605784,0.0
470,0.90021473,0.0
471,0.92879635,0.0
472,0.9888171,0.0
473,0.95752513,0.0
474,0.97639084,0.0
475,0.66331285,0.0
476,0.9832958,0.0
477,0.9248978,0.0
478,0.6296776,0.0
479,0.90630615,0.0
480,0.96934354,0.0
481,0.98903775,0.0
482,0.9742604,0.0
483,0.9859147,0.0
484,0.94046485,0.0
485,0.933968,0.0
486,0.6741184,0.0
487,0.8720365,0.0
488,0.98283255,0.0
489,0.93492943,0.0
490,0.980417,0.0
491,0.9349864,0.0
492,0.8753837,0.0
493,0.9706971,0.0
494,0.93255365,0.0
495,0.9609432,0.0
496,0.9809187,0.0
497,0.9237953,0.0
498,0.985649,0.0
499,0.9497256,0.0
500,0.97948253,0.0
501,0.9157022,0.0
502,0.9359215,0.0
503,0.8863133,0.0
504,0.9662553,0.0
505,0.9815727,0.0
506,0.9398526,0.0
507,0.9315606,0.0
508,0.9050627,0.0
509,0.98607606,0.0
510,0.66039604,0.0
511,0.9548112,0.0
512,0.91433483,0.0
513,0.91471535,0.0
514,0.9876259,0.0
515,0.97275203,0.0
516,0.88617736,0.0
517,0.9564686,0.0
518,0.9811759,0.0
519,0.835489,0.0
520,0.9602801,0.0
521,0.9420007,0.0
522,0.88447267,0.0
523,0.9394513,0.0
524,0.968068,0.0
525,0.65866274,0.0
526,0.91424954,0.0
527,0.8815371,0.0
528,0.9503076,0.0
529,0.98484045,0.0
530,0.9593301,0.0
531,0.9556723,0.0
532,0.8996019,0.0
533,0.9454489,0.0
534,0.95449734,0.0
535,0.953761,0.0
536,0.95631063,0.0
537,0.88698417,0.0
538,0.933851,0.0
539,0.87068546,0.0
540,0.93803364,0.0
541,0.928072,0.0
542,0.98395497,0.0
543,0.97988415,0.0
544,0.84832233,0.0
545,0.94107014,0.0
546,0.94206816,0.0
547,0.9890253,0.0
548,0.9557795,0.0
549,0.8653278,0.0
550,0.9870883,0.0
551,0.95870924,0.0
552,0.97670764,0.0
553,0.98012966,0.0
554,0.8674069,0.0
555,0.7641285,0.0
556,0.9596009,0.0
557,0.8943684,0.0
558,0.9362697,0.0
559,0.8953769,0.0
560,0.93630993,0.0
561,0.9106073,0.0
562,0.99233556,0.0
563,0.96470934,0.0
564,0.8775315,0.0
565,0.9859206,0.0
566,0.95523083,0.0
