,est,se
277,0.92487097,0.0
278,0.9683844,0.0
279,0.9728011,0.0
280,0.90490305,0.0
281,0.660371,0.0
282,0.8589546,0.0
283,0.8903155,0.0
284,0.9576786,0.0
285,0.9883597,0.0
286,0.9878333,0.0
287,0.9784488,0.0
288,0.96669805,0.0
289,0.9305899,0.0
290,0.87748075,0.0
291,0.92346996,0.0
292,0.9205218,0.0
293,0.94546634,0.0
294,0.95383316,0.0
295,0.98092943,0.0
296,0.9497899,0.0
297,0.9315081,0.0
298,0.9782065,0.0
299,0.95441103,0.0
300,0.94574827,0.0
301,0.94085497,0.0
302,0.9826814,0.0
303,0.9414133,0.0
304,0.9300743,0.0
305,0.95575607,0.0
306,0.9380104,0.0
307,0.93539745,0.0
308,0.96647984,0.0
309,0.97835225,0.0
310,0.8241173,0.0
311,0.9266781,0.0
312,0.9145848,0.0
313,0.8620531,0.0
314,0.9859513,0.0
315,0.9770687,0.0
316,0.92115384,0.0
317,0.88732046,0.0
318,0.982221,0.0
319,0.9673824,0.0
320,0.9704806,0.0
321,0.9696881,0.0
322,0.97966605,0.0
323,0.9385713,0.0
324,0.9623092,0.0
325,0.9115986,0.0
326,0.9867513,0.0
327,0.93578416,0.0
328,0.9500303,0.0
329,0.92221767,0.0
330,0.97220874,0.0
331,0.94597965,0.0
332,0.57513255,0.0
333,0.89148146,0.0
334,0.969209,0.0
335,0.9850686,0.0
336,0.91504264,0.0
337,0.988225,0.0
338,0.9866354,0.0
339,0.97582424,0.0
340,0.9269393,0.0
341,0.9659807,0.0
342,0.92296916,0.0
343,0.60614914,0.0
344,0.9455462,0.0
345,0.987128,0.0
346,0.94357383,0.0
347,0.9397376,0.0
348,0.96515185,0.0
349,0.928482,0.0
350,0.6245899,0.0
351,0.9867769,0.0
352,0.9616641,0.0
353,0.97688687,0.0
354,0.9664006,0.0
355,0.8737665,0.0
356,0.88947207,0.0
357,0.98273975,0.0
358,0.96684045,0.0
359,0.9881986,0.0
360,0.6259563,0.0
361,0.9839677,0.0
362,0.98215294,0.0
363,0.97974914,0.0
364,0.9323815,0.0
365,0.9010255,0.0
366,0.98694766,0.0
367,0.9602498,0.0
368,0.9266576,0.0
369,0.9832937,0.0
370,0.9685748,0.0
371,0.9273355,0.0
372,0.98755777,0.0
373,0.9297149,0.0
374,0.9276167,0.0
375,0.96061915,0.0
376,0.9871636,0.0
377,0.9858222,0.0
378,0.98032624,0.0
379,0.52667433,0.0
380,0.677485,0.0
381,0.97786874,0.0
382,0.98837644,0.0
383,0.9489457,0.0
384,0.9735288,0.0
385,0.9672118,0.0
386,0.9600699,0.0
387,0.9485712,0.0
388,0.9645549,0.0
389,0.98466635,0.0
390,0.96145576,0.0
391,0.92196465,0.0
392,0.9740356,0.0
393,0.96970177,0.0
394,0.95420134,0.0
395,0.9482265,0.0
396,0.9570294,0.0
397,0.91023237,0.0
398,0.9806132,0.0
399,0.6006754,0.0
400,0.9627039,0.0
401,0.9084925,0.0
402,0.63062286,0.0
403,0.95294404,0.0
404,0.98002344,0.0
405,0.9071008,0.0
406,0.8557008,0.0
407,0.958402,0.0
408,0.93153465,0.0
409,0.97408116,0.0
410,0.96725184,0.0
411,0.95370007,0.0
412,0.9310081,0.0
413,0.89569646,0.0
414,0.8591397,0.0
415,0.97259647,0.0
416,0.82272625,0.0
417,0.9174346,0.0
418,0.9086997,0.0
419,0.9212525,0.0
420,0.88416463,0.0
421,0.949602,0.0
422,0.9634817,0.0
423,0.9882029,0.0
424,0.92771876,0.0
425,0.9836087,0.0
426,0.9256134,0.0
427,0.9832497,0.0
428,0.9798826,0.0
429,0.9880742,0.0
430,0.9499557,0.0
431,0.9624333,0.0
432,0.61273724,0.0
433,0.9745892,0.0
434,0.558884,0.0
435,0.98737687,0.0
436,0.662918,0.0
437,0.98725265,0.0
438,0.92512304,0.0
439,0.9882131,0.0
440,0.83460337,0.0
441,0.9643518,0.0
442,0.97851473,0.0
443,0.95650005,0.0
444,0.96548647,0.0
445,0.8522839,0.0
446,0.96403277,0.0
447,0.9325301,0.0
448,0.971975,0.0
449,0.8988956,0.0
450,0.9178979,0.0
451,0.9705314,0.0
452,0.9881612,0.0
453,0.90440315,0.0
454,0.88986593,0.0
455,0.9807608,0.0
456,0.9595693,0.0
457,0.9683216,0.0
458,0.9860996,0.0
459,0.9514152,0.0
460,0.8989813,0.0
461,0.9405194,0.0
462,0.9223561,0.0
463,0.986915,0.0
464,0.9870185,0.0
465,0.9716093,0.0
466,0.9642979,0.0
467,0.9794297,0.0
468,0.94000167,0.0
469,0.90028495,0.0
470,0.89992917,0.0
471,0.93217856,0.0
472,0.9870876,0.0
473,0.9598665,0.0
474,0.97744644,0.0
475,0.6337589,0.0
476,0.9802518,0.0
477,0.9263263,0.0
478,0.59133446,0.0
479,0.90968555,0.0
480,0.9735496,0.0
481,0.9880413,0.0
482,0.97549224,0.0
483,0.9849775,0.0
484,0.9424372,0.0
485,0.9366844,0.0
486,0.6463179,0.0
487,0.87730795,0.0
488,0.98330534,0.0
489,0.93763065,0.0
490,0.97956777,0.0
491,0.9355575,0.0
492,0.8813425,0.0
493,0.97127193,0.0
494,0.93533826,0.0
495,0.96240395,0.0
496,0.9804566,0.0
497,0.9301001,0.0
498,0.9832181,0.0
499,0.9529855,0.0
500,0.9794612,0.0
501,0.9215072,0.0
502,0.9360231,0.0
503,0.8876814,0.0
504,0.965584,0.0
505,0.9804619,0.0
506,0.9424629,0.0
507,0.9349729,0.0
508,0.90554476,0.0
509,0.9854827,0.0
510,0.63187295,0.0
511,0.95891285,0.0
512,0.92012626,0.0
513,0.9172441,0.0
514,0.98733956,0.0
515,0.97505814,0.0
516,0.8923706,0.0
517,0.9583135,0.0
518,0.9773098,0.0
519,0.8330125,0.0
520,0.9603999,0.0
521,0.9418225,0.0
522,0.88827896,0.0
523,0.9401055,0.0
524,0.9690543,0.0
525,0.62915796,0.0
526,0.92105323,0.0
527,0.88519144,0.0
528,0.9528979,0.0
529,0.98336715,0.0
