,est,se
0,0.99949616,0.039759528
1,1.1694119,0.042060237
2,1.1794187,0.04220339
3,1.359322,0.044887908
4,1.3992956,0.04551303
5,1.4192914,0.04582958
6,1.3393328,0.044578988
7,1.2293913,0.04292657
8,0.8895656,0.038404595
9,0.99900216,0.048217904
10,0.9989872,0.049679272
11,0.99901944,0.04977859
12,0.99901193,0.0517327
13,0.99899805,0.052227136
14,0.9990008,0.05248444
15,0.99901605,0.051494006
16,0.99901444,0.050278388
17,0.99902964,0.0474356
